status,eligible_for_model_training,purpose,race_key,previous_confidence,historical_episode_status,proposed_episode_id,proposed_meeting_day_number,historical_derivation_confidence,prediction_time_feature_eligibility,prediction_time_evidence,future_schedule_used_for_identity,exception_type,resolution_status,reason_code,evidence_summary
provisional,false,policy_execution_validation,20241027_18_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_18_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_18_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_18_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_18_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_18_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_18_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_18_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_18_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_18_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_18_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_18_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_21_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_22_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241027_24_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,title_change_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_01_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_08_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_09_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_11_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_12_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_12_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_12_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_12_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
