mapping_version,raw_subtitle,raw_value_is_null,normalized_stage,mapping_method,review_status,rule_id,race_count,first_observed_date,last_observed_date,venue_count,notes
race_stage_taxonomy_v1,,true,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,204,20240103,20260518,4,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ビーナスDR1,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20250104,20250501,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ビーナスDR2,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20250105,20250502,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ピンクルDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,4,20240104,20260713,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ピースタードリ,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,6,20240204,20250906,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ピース姫選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20240627,20240627,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ファイナル,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20231009,20251013,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ファン選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,20,20230909,20260701,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ファン選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20250617,20250617,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ファーストB,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,495,20230903,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ブレイクタイム,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,362,20230901,20260625,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,プリンセスDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20240202,20250908,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,プリンセス特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,4,20230920,20251108,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,プリンセス選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20240229,20240229,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ベイブレイク,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,273,20231007,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ペイペイDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20230911,20230911,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ペイペイ特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,2,20230912,20230913,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ペイペイ選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20240212,20260311,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ペラ坊ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,3,20231011,20260412,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ペラ坊特賞,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,4,20231015,20260416,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ペラ坊特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,67,20230905,20260715,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ペラ坊選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20251130,20251130,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ペラ美ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20250821,20250821,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ペラ美特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,4,20250718,20260617,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ホホジロ特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,1,20230904,20230904,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ポンちゃんDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20230913,20230913,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ポンコツD,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20250414,20250414,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,マクールDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20251121,20251121,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,マクール選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20240729,20240729,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,マスターズDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20230913,20251204,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,マンスリー選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20231219,20250408,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,モミジドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,2,20240227,20250716,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,モミジ特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,10,20240228,20260320,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,モンスターDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20250804,20250804,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,モンタドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,32,20231026,20260617,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,モンタ特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,129,20231123,20260717,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,モー2ング一般,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,104,20230904,20250330,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,モー2ング予選,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,129,20230901,20250328,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,モー2ング戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,217,20250404,20260715,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,モーニング一般,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,152,20230902,20241222,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,モーニング予選,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,264,20230901,20241220,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ヤクルトDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20240527,20250707,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ヤクルト特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,4,20240528,20250708,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ラピート特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,3,20240502,20260503,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ラリー選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,2,20250329,20250610,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ランチタイム,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,221,20230907,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ランチタイム1,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,54,20231007,20240229,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ランチタイム2,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,54,20231007,20240229,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ランチタイム戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,380,20230901,20260625,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ランチ特賞,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,274,20230903,20260717,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,リップルD戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20240401,20241113,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,リベッツ選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20260423,20260423,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ルーキーDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20241211,20251002,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,レッツ5戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,97,20250406,20260715,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,レッツ5特賞,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,96,20250404,20260713,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,レディスDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20240619,20250625,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,レディースDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20231016,20260212,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,レディース対決,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,7,20230916,20250308,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ヱビス選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,4,20230901,20260621,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,ヴィーナスDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,8,20230912,20260206,3,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般,false,general,manual_seed_v1,manual_seed_reviewed,MANUAL_EXACT,22524,20230901,20260718,21,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般A組男子,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,8,20250802,20250803,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般B組女子,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,8,20250802,20250803,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般GW特選,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,3,20240427,20260502,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般お正月特選,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,2,20231231,20241231,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般お盆特選,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,1,20250813,20250813,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般シーボー選,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,74,20230903,20260711,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般ジュ特選,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,2,20241211,20251122,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般戦,false,general,manual_seed_v1,manual_seed_reviewed,MANUAL_EXACT,7239,20230901,20260718,15,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般戦☆,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,13,20251224,20251225,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般桐生特選,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,88,20230908,20260717,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般正月特選,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,1,20251231,20251231,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般特別戦,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,80,20230914,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般特賞,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,430,20230902,20260718,7,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般特選,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,1232,20230901,20260717,14,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般特選☆,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,3,20251223,20251225,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般記者特選,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,79,20230912,20260626,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,一般選抜,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,178,20230928,20260712,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,三A傑戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,21,20260621,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,三国選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,54,20231007,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,三重選抜DR戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,7,20231230,20260430,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,中スポDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20250718,20250718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,中スポドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20231010,20231010,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,九スポドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,3,20240318,20260120,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,九スポ特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,9,20240319,20260123,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,九州男児1st,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20240204,20240204,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,九州男児2nd,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20240205,20240205,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選,false,qualifying,manual_seed_v1,manual_seed_reviewed,MANUAL_EXACT,53091,20230901,20260718,24,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選(女子),false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,16,20230921,20230924,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選(男子),false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,16,20230921,20230924,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選A組男子,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,16,20250729,20250801,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選B組女子,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,16,20250729,20250801,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選☆,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,18,20251221,20251223,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選トコタン賞,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,17,20231231,20260506,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選ドリーム戦,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,96,20230910,20260715,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選バディ選抜,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,27,20240102,20260429,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選ラリー選抜,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,27,20240102,20260429,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選初夢賞,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,3,20240101,20260101,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選特別,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,161,20240102,20260506,3,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選特別A戦,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,413,20230913,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選特別B戦,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,568,20230913,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選特別選抜,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,20,20240103,20260429,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選特賞,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,8882,20230901,20260718,18,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選特賞A,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,113,20230901,20250328,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選特賞B,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,113,20230901,20250328,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選特賞☆,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,6,20251221,20251223,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選特選,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,5814,20230901,20260718,17,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選特選☆,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,4,20251221,20251222,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選記者特選,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,121,20230911,20260625,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,予選選抜,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,351,20230925,20260711,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,京丹後市選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20250611,20250611,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,京都新聞DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,4,20240301,20260716,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,今村豊ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20240318,20240318,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,今村豊選抜DR,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20240223,20240223,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,住之江ONE,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,6,20260614,20260706,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,住之江ファイブ,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,448,20230913,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,住之江選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,81,20230916,20260708,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,優勝戦,false,final,manual_seed_v1,manual_seed_reviewed,MANUAL_EXACT,2242,20230901,20260718,24,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,優勝戦☆,false,final,automatic_rule_v1,auto_rule_unreviewed,AUTO_FINAL,1,20251225,20251225,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,優勝戦女子,false,final,automatic_rule_v1,auto_rule_unreviewed,AUTO_FINAL,1,20250803,20250803,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,優勝戦男子,false,final,automatic_rule_v1,auto_rule_unreviewed,AUTO_FINAL,1,20250803,20250803,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,兄弟船選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,8,20231217,20251101,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,全日本王座D,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,4,20231206,20260515,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,六甲選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20240501,20240501,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,千成賞,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,4,20240324,20260403,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,厳島ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,3,20240310,20260604,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,団体・ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,6,20240127,20260701,6,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,団体・一般,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,65,20240131,20260706,5,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,団体・一般戦,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,13,20251102,20251103,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
